지점,지점명,일시,기온(°C),습도(%),
108,서울,2019-01-22 19:00,3.6,63,42.45232
108,서울,2019-01-22 20:00,3,68,41.0256
108,서울,2019-01-22 21:00,2.8,67,40.84424
108,서울,2019-01-22 22:00,2.4,67,40.25492
108,서울,2019-01-22 23:00,2,68,39.5424
108,서울,2019-01-23 0:00,1.6,69,38.82196
108,서울,2019-01-23 1:00,1,73,37.3937
108,서울,2019-01-23 2:00,0.4,76,36.05696
108,서울,2019-01-23 3:00,0.1,80,35.0202
108,서울,2019-01-23 4:00,-0.4,83,33.77832
108,서울,2019-01-23 5:00,-0.6,86,33.00516
108,서울,2019-01-23 6:00,-0.5,85,33.31925
108,서울,2019-01-23 7:00,-0.7,88,32.53916
108,서울,2019-01-23 8:00,-0.6,88,32.70728
108,서울,2019-01-23 9:00,-0.1,85,33.97985
108,서울,2019-01-23 10:00,2,75,38.68
108,서울,2019-01-23 11:00,4.1,62,43.27158
108,서울,2019-01-23 12:00,4.8,40,46.3688
108,서울,2019-01-23 13:00,5.9,26,48.87966
108,서울,2019-01-23 14:00,6.7,22,50.04026
108,서울,2019-01-23 15:00,6.9,22,50.24582
108,서울,2019-01-23 16:00,6.8,22,50.14304
108,서울,2019-01-23 17:00,5.8,20,49.2864
108,서울,2019-01-23 18:00,4,18,47.6788
108,서울,2019-01-23 19:00,2.9,23,46.02033
108,서울,2019-01-23 20:00,1.9,27,44.48587
108,서울,2019-01-23 21:00,1,30,43.117
108,서울,2019-01-23 22:00,0.4,31,42.31376
108,서울,2019-01-23 23:00,-0.2,31,41.64362
108,서울,2019-01-24 0:00,-0.6,31,41.19686
108,서울,2019-01-24 1:00,-1.5,35,39.56025
108,서울,2019-01-24 2:00,-2.5,36,38.236
108,서울,2019-01-24 3:00,-2.9,40,37.0826
108,서울,2019-01-24 4:00,-3.2,40,36.7208
108,서울,2019-01-24 5:00,-3.6,41,36.05976
108,서울,2019-01-24 6:00,-4.2,41,35.33022
108,서울,2019-01-24 7:00,-4.5,43,34.59035
108,서울,2019-01-24 8:00,-4.5,43,34.59035
108,서울,2019-01-24 9:00,-3.8,34,37.08092
108,서울,2019-01-24 10:00,-0.7,31,41.08517
108,서울,2019-01-24 11:00,2.2,23,45.29394
108,서울,2019-01-24 12:00,4,20,47.472
108,서울,2019-01-24 13:00,5.4,17,49.15182
108,서울,2019-01-24 14:00,5.6,14,49.61016
108,서울,2019-01-24 15:00,6.2,15,50.0977
108,서울,2019-01-24 16:00,5.9,13,49.97933
108,서울,2019-01-24 17:00,4.7,19,48.27407
108,서울,2019-01-24 18:00,2.8,28,45.34016
108,서울,2019-01-24 19:00,1.7,28,44.14424
108,서울,2019-01-24 20:00,0.5,39,41.32105
108,서울,2019-01-24 21:00,-0.2,48,39.17896
108,서울,2019-01-24 22:00,-0.8,48,38.40784
108,서울,2019-01-24 23:00,-1.2,51,37.42912
108,서울,2019-01-25 0:00,-1.4,53,36.85242
108,서울,2019-01-25 1:00,-1.6,56,36.10896
108,서울,2019-01-25 2:00,-1.8,54,36.15772
108,서울,2019-01-25 3:00,-1.3,44,38.38872
108,서울,2019-01-25 4:00,-1.9,35,39.09765
108,서울,2019-01-25 5:00,-2.3,35,38.63505
108,서울,2019-01-25 6:00,-3,30,38.689
108,서울,2019-01-25 7:00,-3.4,29,38.42286
108,서울,2019-01-25 8:00,-3.6,32,37.66752
108,서울,2019-01-25 9:00,-3.1,30,38.5783
108,서울,2019-01-25 10:00,-0.9,26,41.62134
108,서울,2019-01-25 11:00,0.6,26,43.22244
108,서울,2019-01-25 12:00,1.2,25,43.994
108,서울,2019-01-25 13:00,1.2,24,44.12512
108,서울,2019-01-25 14:00,2.2,22,45.41516
108,서울,2019-01-25 15:00,2.4,20,45.8592
108,서울,2019-01-25 16:00,1.6,19,45.17996
108,서울,2019-01-25 17:00,0.9,19,44.48129
108,서울,2019-01-25 18:00,-0.5,23,42.49215
108,서울,2019-01-25 19:00,-1.2,25,41.456
108,서울,2019-01-25 20:00,-1.6,23,41.35068
108,서울,2019-01-25 21:00,-2.2,24,40.56328
108,서울,2019-01-25 22:00,-3,27,39.2071
108,서울,2019-01-25 23:00,-3.3,26,39.05958
108,서울,2019-01-26 0:00,-3.4,25,39.1295
108,서울,2019-01-26 1:00,-3.8,28,38.16464
108,서울,2019-01-26 2:00,-4.8,30,36.6964
108,서울,2019-01-26 3:00,-5.1,32,35.97732
108,서울,2019-01-26 4:00,-5.3,32,35.75196
108,서울,2019-01-26 5:00,-5.9,33,34.87447
108,서울,2019-01-26 6:00,-5.9,34,34.67306
108,서울,2019-01-26 7:00,-5.8,33,34.98814
108,서울,2019-01-26 8:00,-6.3,36,33.80368
108,서울,2019-01-26 9:00,-5.7,32,35.30124
108,서울,2019-01-26 10:00,-4.6,30,36.9178
108,서울,2019-01-26 11:00,-1.8,25,40.8215
108,서울,2019-01-26 12:00,-0.2,25,42.5135
108,서울,2019-01-26 13:00,-0.5,25,42.19625
108,서울,2019-01-26 14:00,0.4,24,43.28704
108,서울,2019-01-26 15:00,1.7,20,45.1536
108,서울,2019-01-26 16:00,1.3,23,44.36001
108,서울,2019-01-26 17:00,1.5,24,44.4394
108,서울,2019-01-26 18:00,0,27,42.439
108,서울,2019-01-26 19:00,-0.7,29,41.38503
108,서울,2019-01-26 20:00,-1.2,32,40.37184
108,서울,2019-01-26 21:00,-1.6,34,39.60344
108,서울,2019-01-26 22:00,-2.2,37,38.42114
108,서울,2019-01-26 23:00,-2.8,40,37.2032
108,서울,2019-01-27 0:00,-3.6,43,35.70248
108,서울,2019-01-27 1:00,-4.2,47,34.22274
108,서울,2019-01-27 2:00,-4.8,52,32.50496
108,서울,2019-01-27 3:00,-5.2,52,31.97504
108,서울,2019-01-27 4:00,-5.8,53,30.97974
108,서울,2019-01-27 5:00,-6,54,30.5104
108,서울,2019-01-27 6:00,-6,55,30.308
108,서울,2019-01-27 7:00,-6.3,54,30.10702
108,서울,2019-01-27 8:00,-6.6,56,29.28696
108,서울,2019-01-27 9:00,-5.7,48,32.11036
108,서울,2019-01-27 10:00,-2.5,41,37.39725
108,서울,2019-01-27 11:00,0.8,35,42.2202
108,서울,2019-01-27 12:00,3.2,30,45.5524
108,서울,2019-01-27 13:00,4.2,32,46.45656
108,서울,2019-01-27 14:00,4.5,37,46.30235
108,서울,2019-01-27 15:00,4.7,43,45.95879
108,서울,2019-01-27 16:00,4,48,44.5768
108,서울,2019-01-27 17:00,3.1,56,42.52164
108,서울,2019-01-27 18:00,2.8,59,41.76648
108,서울,2019-01-27 19:00,2.7,61,41.39453
108,서울,2019-01-27 20:00,2.6,61,41.25314
108,서울,2019-01-27 21:00,2.6,63,41.01862
108,서울,2019-01-27 22:00,2.5,67,40.40225
108,서울,2019-01-27 23:00,2.3,69,39.86713
108,서울,2019-01-28 0:00,2.4,70,39.8972
108,서울,2019-01-28 1:00,2.5,69,40.16575
108,서울,2019-01-28 2:00,2.6,76,39.49424
108,서울,2019-01-28 3:00,2.3,78,38.78506
108,서울,2019-01-28 4:00,2.5,73,39.69275
108,서울,2019-01-28 5:00,2.8,73,40.15256
108,서울,2019-01-28 6:00,2.5,70,40.0475
108,서울,2019-01-28 7:00,2,67,39.6656
108,서울,2019-01-28 8:00,1,69,37.9261
108,서울,2019-01-28 9:00,0.4,54,39.11584
108,서울,2019-01-28 10:00,0.8,30,42.8956
108,서울,2019-01-28 11:00,1.5,24,44.4394
108,서울,2019-01-28 12:00,2.2,21,45.53638
108,서울,2019-01-28 13:00,2.8,21,46.14712
108,서울,2019-01-28 14:00,3.4,20,46.8672
108,서울,2019-01-28 15:00,4.2,18,47.87644
108,서울,2019-01-28 16:00,3.8,18,47.48116
108,서울,2019-01-28 17:00,2.8,18,46.49296
108,서울,2019-01-28 18:00,1.6,22,44.79848
108,서울,2019-01-28 19:00,0.7,25,43.46525
108,서울,2019-01-28 20:00,-0.2,28,42.07856
108,서울,2019-01-28 21:00,-1.1,29,40.94619
108,서울,2019-01-28 22:00,-1.7,31,39.96827
108,서울,2019-01-28 23:00,-1.8,28,40.33904
108,서울,2019-01-29 0:00,-2.4,31,39.18644
108,서울,2019-01-29 1:00,-2.9,31,38.62799
108,서울,2019-01-29 2:00,-3.5,32,37.7802
108,서울,2019-01-29 3:00,-4,34,36.8516
108,서울,2019-01-29 4:00,-4.4,37,35.83328
108,서울,2019-01-29 5:00,-4.6,37,35.59802
108,서울,2019-01-29 6:00,-5,39,34.7425
108,서울,2019-01-29 7:00,-5.4,43,33.47822
108,서울,2019-01-29 8:00,-5.6,43,33.23108
108,서울,2019-01-29 9:00,-4.5,36,35.9032
108,서울,2019-01-29 10:00,-1.3,29,40.72677
108,서울,2019-01-29 11:00,1.5,26,44.1831
108,서울,2019-01-29 12:00,3.5,24,46.5346
108,서울,2019-01-29 13:00,4.1,23,47.26557
108,서울,2019-01-29 14:00,6.1,19,49.67141
108,서울,2019-01-29 15:00,6.6,20,50.0928
108,서울,2019-01-29 16:00,6.7,18,50.34694
108,서울,2019-01-29 17:00,5.5,23,48.71835
108,서울,2019-01-29 18:00,2.8,34,44.64848
108,서울,2019-01-29 19:00,1.2,45,41.3716
108,서울,2019-01-29 20:00,0.4,48,39.95008
108,서울,2019-01-29 21:00,-0.3,48,39.05044
108,서울,2019-01-29 22:00,-0.5,45,39.23725
108,서울,2019-01-29 23:00,-0.7,48,38.53636
108,서울,2019-01-30 0:00,-0.7,49,38.38643
108,서울,2019-01-30 1:00,-0.7,49,38.38643
108,서울,2019-01-30 2:00,-1,51,37.6921
108,서울,2019-01-30 3:00,-0.8,49,38.25692
108,서울,2019-01-30 4:00,-1.1,48,38.02228
108,서울,2019-01-30 5:00,-1.7,48,37.25116
108,서울,2019-01-30 6:00,-1.9,51,36.50869
108,서울,2019-01-30 7:00,-2.5,54,35.2165
108,서울,2019-01-30 8:00,-2.7,52,35.28704
108,서울,2019-01-30 9:00,-1.6,45,37.8562
108,서울,2019-01-30 10:00,0.8,40,41.5448
108,서울,2019-01-30 11:00,3.9,41,45.17901
108,서울,2019-01-30 12:00,4.3,47,45.06279
108,서울,2019-01-30 13:00,5.8,43,47.31806
108,서울,2019-01-30 14:00,6.2,44,47.73072
108,서울,2019-01-30 15:00,6.3,41,48.09717
108,서울,2019-01-30 16:00,6.4,40,48.2984
108,서울,2019-01-30 17:00,5.3,55,45.61385
108,서울,2019-01-30 18:00,4,63,43.0258
108,서울,2019-01-30 19:00,3.2,67,41.43356
108,서울,2019-01-30 20:00,2.6,69,40.31506
108,서울,2019-01-30 21:00,2.1,70,39.4463
108,서울,2019-01-30 22:00,2.1,74,38.95746
108,서울,2019-01-30 23:00,2.1,74,38.95746
108,서울,2019-01-31 0:00,2.3,71,39.62667
108,서울,2019-01-31 1:00,1.7,69,38.97127
108,서울,2019-01-31 2:00,1.3,63,39.15481
108,서울,2019-01-31 3:00,0.8,55,39.5186
108,서울,2019-01-31 4:00,0,41,40.437
108,서울,2019-01-31 5:00,-0.3,40,40.2182
108,서울,2019-01-31 6:00,-0.7,35,40.48545
108,서울,2019-01-31 7:00,-1.2,32,40.37184
108,서울,2019-01-31 8:00,-1.6,29,40.39764
108,서울,2019-01-31 9:00,-1.7,27,40.60759
108,서울,2019-01-31 10:00,-1.7,25,40.92725
108,서울,2019-01-31 11:00,-1.7,23,41.24691
108,서울,2019-01-31 12:00,-1.7,23,41.24691
108,서울,2019-01-31 13:00,-1.4,22,41.71508
108,서울,2019-01-31 14:00,-0.6,20,42.8352
108,서울,2019-01-31 15:00,0.5,18,44.2201
108,서울,2019-01-31 16:00,-0.1,18,43.62718
108,서울,2019-01-31 17:00,-1.1,20,42.3312
108,서울,2019-01-31 18:00,-2.6,19,40.98794
108,서울,2019-01-31 19:00,-3.5,21,39.73435
108,서울,2019-01-31 20:00,-4.5,21,38.71645
108,서울,2019-01-31 21:00,-4.8,23,38.03004
108,서울,2019-01-31 22:00,-5.2,28,36.64256
108,서울,2019-01-31 23:00,-5.6,30,35.8108
108,서울,2019-02-01 0:00,-6.2,32,34.73784
108,서울,2019-02-01 1:00,-6.7,33,33.96511
108,서울,2019-02-01 2:00,-7.1,37,32.65727
108,서울,2019-02-01 3:00,-7.3,39,31.99147
108,서울,2019-02-01 4:00,-7.4,41,31.43934
108,서울,2019-02-01 5:00,-7.2,43,31.25396
108,서울,2019-02-01 6:00,-7.2,47,30.39684
108,서울,2019-02-01 7:00,-7.1,50,29.8845
108,서울,2019-02-01 8:00,-6.9,48,30.56812
108,서울,2019-02-01 9:00,-6,40,33.344
108,서울,2019-02-01 10:00,-2.4,33,38.85292
108,서울,2019-02-01 11:00,-0.1,29,42.04329
108,서울,2019-02-01 12:00,1.1,33,42.83137
108,서울,2019-02-01 13:00,2.4,35,44.0706
108,서울,2019-02-01 14:00,1.8,42,42.50044
108,서울,2019-02-01 15:00,1.9,44,42.37464
108,서울,2019-02-01 16:00,1.5,50,41.1075
108,서울,2019-02-01 17:00,1.5,54,40.5949
108,서울,2019-02-01 18:00,1.2,62,39.14256
108,서울,2019-02-01 19:00,0.6,79,35.95826
108,서울,2019-02-01 20:00,0.4,62,38.00352
108,서울,2019-02-01 21:00,0.6,57,38.97358
108,서울,2019-02-01 22:00,0,55,38.435
108,서울,2019-02-01 23:00,-0.6,56,37.47336
108,서울,2019-02-02 0:00,-1.3,59,36.05067
108,서울,2019-02-02 1:00,-1.7,59,35.49303
108,서울,2019-02-02 2:00,-2.3,65,33.66195
108,서울,2019-02-02 3:00,-2.6,67,32.88842
108,서울,2019-02-02 4:00,-3.1,73,31.10963
108,서울,2019-02-02 5:00,-3,76,30.7448
108,서울,2019-02-02 6:00,-2.3,73,32.33579
108,서울,2019-02-02 7:00,-1.8,69,33.74542
108,서울,2019-02-02 8:00,-1.3,67,34.80371
108,서울,2019-02-02 9:00,-0.9,65,35.69685
108,서울,2019-02-02 10:00,-0.3,63,36.86089
108,서울,2019-02-02 11:00,0.4,61,38.14256
108,서울,2019-02-02 12:00,1.5,59,39.95415
108,서울,2019-02-02 13:00,2.8,55,42.2276
108,서울,2019-02-02 14:00,3.7,53,43.65939
108,서울,2019-02-02 15:00,4.5,51,44.92405
108,서울,2019-02-02 16:00,5.7,47,46.84821
108,서울,2019-02-02 17:00,5.7,49,46.67507
108,서울,2019-02-02 18:00,3.9,57,43.50877
108,서울,2019-02-02 19:00,3.4,56,42.93096
108,서울,2019-02-02 20:00,3.7,55,43.44665
108,서울,2019-02-02 21:00,3.5,55,43.17575
108,서울,2019-02-02 22:00,3.6,55,43.3112
108,서울,2019-02-02 23:00,3.5,54,43.2841
108,서울,2019-02-03 0:00,3.7,53,43.65939
108,서울,2019-02-03 1:00,3.5,58,42.8507
108,서울,2019-02-03 2:00,3.1,71,40.83699
108,서울,2019-02-03 3:00,2.3,82,38.30414
108,서울,2019-02-03 4:00,2,87,37.2016
108,서울,2019-02-03 5:00,2.1,94,36.51326
108,서울,2019-02-03 6:00,2.3,95,36.74115
108,서울,2019-02-03 7:00,2.5,95,37.09125
108,서울,2019-02-03 8:00,2.9,95,37.79145
108,서울,2019-02-03 9:00,3.2,95,38.3166
108,서울,2019-02-03 10:00,3.7,96,39.08548
108,서울,2019-02-03 11:00,4,96,39.6136
108,서울,2019-02-03 12:00,4.4,96,40.31776
108,서울,2019-02-03 13:00,4.5,96,40.4938
108,서울,2019-02-03 14:00,4.7,97,40.74941
108,서울,2019-02-03 15:00,4.9,97,41.10347
108,서울,2019-02-03 16:00,4.7,97,40.74941
108,서울,2019-02-03 17:00,4.1,97,39.68723
108,서울,2019-02-03 18:00,3.9,97,39.33317
108,서울,2019-02-03 19:00,3.8,97,39.15614
108,서울,2019-02-03 20:00,3.7,96,39.08548
108,서울,2019-02-03 21:00,3.6,95,39.0168
108,서울,2019-02-03 22:00,3.4,93,38.88538
108,서울,2019-02-03 23:00,2.9,88,38.59148
108,서울,2019-02-04 0:00,2.1,86,37.49094
108,서울,2019-02-04 1:00,0.8,55,39.5186
108,서울,2019-02-04 2:00,-0.1,51,38.87551
108,서울,2019-02-04 3:00,-1,53,37.3863
108,서울,2019-02-04 4:00,-1.4,51,37.16614
108,서울,2019-02-04 5:00,-2,49,36.7028
108,서울,2019-02-04 6:00,-2.2,47,36.77334
108,서울,2019-02-04 7:00,-2.6,46,36.43196
108,서울,2019-02-04 8:00,-3.1,49,35.27819
108,서울,2019-02-04 9:00,-2.8,47,36.00816
108,서울,2019-02-04 10:00,-1.7,43,38.05031
108,서울,2019-02-04 11:00,-0.3,34,41.09402
108,서울,2019-02-04 12:00,1.1,26,43.75614
108,서울,2019-02-04 13:00,1.7,23,44.77509
108,서울,2019-02-04 14:00,2.5,19,46.07825
108,서울,2019-02-04 15:00,2.6,21,45.94354
108,서울,2019-02-04 16:00,2.5,19,46.07825
108,서울,2019-02-04 17:00,1.9,28,44.36168
108,서울,2019-02-04 18:00,0.6,33,42.26302
108,서울,2019-02-04 19:00,-0.3,39,40.36417
108,서울,2019-02-04 20:00,-0.9,44,38.88696
108,서울,2019-02-04 21:00,-1.3,46,38.07698
108,서울,2019-02-04 22:00,-1.7,51,36.77167
108,서울,2019-02-04 23:00,-1.9,52,36.34688
108,서울,2019-02-05 0:00,-2.1,50,36.4095
108,서울,2019-02-05 1:00,-2.5,53,35.38425
108,서울,2019-02-05 2:00,-2.8,48,35.83744
108,서울,2019-02-05 3:00,-3.2,54,34.27528
108,서울,2019-02-05 4:00,-3.3,56,33.78948
108,서울,2019-02-05 5:00,-3.6,59,32.84424
108,서울,2019-02-05 6:00,-2.8,56,34.47168
108,서울,2019-02-05 7:00,-2.2,52,35.94944
108,서울,2019-02-05 8:00,-2.1,45,37.22845
108,서울,2019-02-05 9:00,-1.2,44,38.51328
108,서울,2019-02-05 10:00,1,39,41.9191
108,서울,2019-02-05 11:00,3.4,34,45.33644
108,서울,2019-02-05 12:00,5.9,28,48.71048
108,서울,2019-02-05 13:00,7,24,50.2012
108,서울,2019-02-05 14:00,9.3,18,52.91626
108,서울,2019-02-05 15:00,10.1,19,53.66381
108,서울,2019-02-05 16:00,9.2,17,52.86936
108,서울,2019-02-05 17:00,8.7,18,52.32334
108,서울,2019-02-05 18:00,7.6,22,50.96528
108,서울,2019-02-05 19:00,6,28,48.8192
108,서울,2019-02-05 20:00,4.8,33,47.03716
108,서울,2019-02-05 21:00,3.8,35,45.6897
108,서울,2019-02-05 22:00,3.1,36,44.76784
108,서울,2019-02-05 23:00,2.7,41,43.71993
108,서울,2019-02-06 0:00,2,39,43.1152
108,서울,2019-02-06 1:00,1.6,47,41.61948
108,서울,2019-02-06 2:00,1,50,40.455
108,서울,2019-02-06 3:00,0.4,56,38.83776
108,서울,2019-02-06 4:00,0.3,51,39.40147
108,서울,2019-02-06 5:00,0.3,54,38.98138
108,서울,2019-02-06 6:00,0.4,53,39.25488
108,서울,2019-02-06 7:00,0.2,55,38.7059
108,서울,2019-02-06 8:00,0.2,46,39.97508
108,서울,2019-02-06 9:00,1.5,38,42.6453
108,서울,2019-02-06 10:00,3.2,38,44.66184
108,서울,2019-02-06 11:00,4.9,36,46.86736
108,서울,2019-02-06 12:00,7.5,34,50.0375
108,서울,2019-02-06 13:00,8.9,46,50.98406
108,서울,2019-02-06 14:00,9.3,47,51.43929
108,서울,2019-02-06 15:00,9.2,52,51.05216
108,서울,2019-02-06 16:00,9.1,52,50.91968
108,서울,2019-02-06 17:00,8.7,52,50.38976
108,서울,2019-02-06 18:00,8.1,53,49.53207
108,서울,2019-02-06 19:00,7.9,56,49.07076
108,서울,2019-02-06 20:00,7.5,57,48.45625
108,서울,2019-02-06 21:00,7,71,46.7373
108,서울,2019-02-06 22:00,6.8,77,45.98064
108,서울,2019-02-06 23:00,6.5,80,45.273
108,서울,2019-02-07 0:00,6.3,82,44.79134
108,서울,2019-02-07 1:00,5.8,85,43.7237
108,서울,2019-02-07 2:00,5.2,89,42.36672
108,서울,2019-02-07 3:00,4.5,83,41.77365
108,서울,2019-02-07 4:00,3.3,89,39.15363
108,서울,2019-02-07 5:00,1.9,86,37.15866
108,서울,2019-02-07 6:00,0.8,76,36.68192
108,서울,2019-02-07 7:00,0.3,74,36.18078
108,서울,2019-02-07 8:00,-0.8,69,35.23852
108,서울,2019-02-07 9:00,-1.3,62,35.58306
108,서울,2019-02-07 10:00,-0.9,45,38.73505
108,서울,2019-02-07 11:00,-1.6,41,38.49156
108,서울,2019-02-07 12:00,-1.2,29,40.83648
108,서울,2019-02-07 13:00,-0.7,26,41.83482
108,서울,2019-02-07 14:00,-0.7,21,42.58447
108,서울,2019-02-07 15:00,-1.2,20,42.2304
108,서울,2019-02-07 16:00,-1.7,20,41.7264
108,서울,2019-02-07 17:00,-2.2,22,40.89284
108,서울,2019-02-07 18:00,-3.9,23,38.96397
108,서울,2019-02-07 19:00,-4.8,31,36.50588
108,서울,2019-02-07 20:00,-5.5,30,35.9215
108,서울,2019-02-07 21:00,-6.3,32,34.62516
108,서울,2019-02-07 22:00,-7.2,37,32.53964
108,서울,2019-02-07 23:00,-7.7,39,31.51303
108,서울,2019-02-08 0:00,-8.2,39,30.91498
108,서울,2019-02-08 1:00,-8.8,36,30.88768
108,서울,2019-02-08 2:00,-9.2,34,30.88928
108,서울,2019-02-08 3:00,-9.3,35,30.53955
108,서울,2019-02-08 4:00,-9.6,34,30.43064
108,서울,2019-02-08 5:00,-9.8,35,29.9613
108,서울,2019-02-08 6:00,-10,36,29.488
108,서울,2019-02-08 7:00,-10,37,29.246
108,서울,2019-02-08 8:00,-10.1,40,28.3994
108,서울,2019-02-08 9:00,-9.5,34,30.5453
108,서울,2019-02-08 10:00,-7.1,31,33.93701
108,서울,2019-02-08 11:00,-5.3,26,36.92478
108,서울,2019-02-08 12:00,-3.9,26,38.41914
108,서울,2019-02-08 13:00,-2.6,23,40.31298
108,서울,2019-02-08 14:00,-1.5,20,41.928
108,서울,2019-02-08 15:00,-1.9,23,41.03937
108,서울,2019-02-08 16:00,-2,23,40.9356
108,서울,2019-02-08 17:00,-2.5,24,40.249
108,서울,2019-02-08 18:00,-3.9,29,37.87431
108,서울,2019-02-08 19:00,-4.7,33,36.23851
108,서울,2019-02-08 20:00,-5,33,35.8975
108,서울,2019-02-08 21:00,-4.9,32,36.20268
108,서울,2019-02-08 22:00,-4.9,34,35.81966
108,서울,2019-02-08 23:00,-5,34,35.705
108,서울,2019-02-09 0:00,-5.4,37,34.65698
108,서울,2019-02-09 1:00,-5.7,38,34.10466
108,서울,2019-02-09 2:00,-5.8,39,33.78562
108,서울,2019-02-09 3:00,-6.2,36,33.92032
108,서울,2019-02-09 4:00,-6.4,32,34.51248
108,서울,2019-02-09 5:00,-7.2,39,32.11108
108,서울,2019-02-09 6:00,-7.6,42,30.97792
108,서울,2019-02-09 7:00,-8.1,44,29.91864
108,서울,2019-02-09 8:00,-8.5,44,29.4204
108,서울,2019-02-09 9:00,-8,36,31.8208
108,서울,2019-02-09 10:00,-6.4,34,34.09976
108,서울,2019-02-09 11:00,-5.1,27,36.94477
108,서울,2019-02-09 12:00,-4.4,26,37.88544
108,서울,2019-02-09 13:00,-3.1,25,39.44675
108,서울,2019-02-09 14:00,-2.5,22,40.5845
108,서울,2019-02-09 15:00,-2.4,21,40.85404
108,서울,2019-02-09 16:00,-2.4,21,40.85404
108,서울,2019-02-09 17:00,-2.7,21,40.54867
108,서울,2019-02-09 18:00,-3.5,23,39.37905
108,서울,2019-02-09 19:00,-3.9,24,38.78236
108,서울,2019-02-09 20:00,-4.5,22,38.5289
108,서울,2019-02-09 21:00,-5,26,37.245
108,서울,2019-02-09 22:00,-5.4,25,37.0145
108,서울,2019-02-09 23:00,-5.9,29,35.68011
108,서울,2019-02-10 0:00,-6.5,30,34.8145
108,서울,2019-02-10 1:00,-6.9,33,33.73777
108,서울,2019-02-10 2:00,-7.5,31,33.49025
108,서울,2019-02-10 3:00,-8.1,32,32.59692
108,서울,2019-02-10 4:00,-8.2,33,32.26006
108,서울,2019-02-10 5:00,-8.6,36,31.12096
108,서울,2019-02-10 6:00,-8.9,39,30.07771
108,서울,2019-02-10 7:00,-9,39,29.9581
108,서울,2019-02-10 8:00,-8.9,39,30.07771
108,서울,2019-02-10 9:00,-7.6,36,32.28736
108,서울,2019-02-10 10:00,-5.8,32,35.18856
108,서울,2019-02-10 11:00,-4,28,37.9472
108,서울,2019-02-10 12:00,-2.4,28,39.68672
108,서울,2019-02-10 13:00,-2.3,27,39.96121
108,서울,2019-02-10 14:00,-2.4,24,40.35376
108,서울,2019-02-10 15:00,-2,25,40.61
108,서울,2019-02-10 16:00,-2.3,26,40.12698
108,서울,2019-02-10 17:00,-2.6,27,39.63802
108,서울,2019-02-10 18:00,-3,28,39.0344
108,서울,2019-02-10 19:00,-3.4,27,38.77618
108,서울,2019-02-10 20:00,-3.6,27,38.56072
108,서울,2019-02-10 21:00,-3.6,31,37.84616
108,서울,2019-02-10 22:00,-3.7,34,37.19558
108,서울,2019-02-10 23:00,-4,33,37.0342
108,서울,2019-02-11 0:00,-4.2,31,37.17602
108,서울,2019-02-11 1:00,-4.6,33,36.35218
108,서울,2019-02-11 2:00,-5.4,34,35.24636
108,서울,2019-02-11 3:00,-5.8,39,33.78562
108,서울,2019-02-11 4:00,-6.1,43,32.61323
108,서울,2019-02-11 5:00,-6.5,46,31.4969
108,서울,2019-02-11 6:00,-7.1,47,30.52437
108,서울,2019-02-11 7:00,-7.4,46,30.35804
108,서울,2019-02-11 8:00,-7.4,43,31.00682
108,서울,2019-02-11 9:00,-6,39,33.5464
108,서울,2019-02-11 10:00,-4,33,37.0342
108,서울,2019-02-11 11:00,-2.7,33,38.51191
108,서울,2019-02-11 12:00,-1,25,41.6675
108,서울,2019-02-11 13:00,-0.3,24,42.55372
108,서울,2019-02-11 14:00,1,24,43.9156
108,서울,2019-02-11 15:00,1.2,24,44.12512
108,서울,2019-02-11 16:00,1.6,22,44.79848
108,서울,2019-02-11 17:00,1.3,20,44.7504
108,서울,2019-02-11 18:00,0,33,41.581
108,서울,2019-02-11 19:00,-0.8,35,40.3698
108,서울,2019-02-11 20:00,-1.3,39,39.16807
108,서울,2019-02-11 21:00,-1.9,43,37.80317
108,서울,2019-02-11 22:00,-2.2,42,37.59724
108,서울,2019-02-11 23:00,-2.7,29,39.19083
108,서울,2019-02-12 0:00,-3.5,29,38.31315
108,서울,2019-02-12 1:00,-4,30,37.582
108,서울,2019-02-12 2:00,-4,35,36.669
108,서울,2019-02-12 3:00,-3.3,40,36.6002
108,서울,2019-02-12 4:00,-2.6,35,38.2881
108,서울,2019-02-12 5:00,-2.9,52,35.02208
108,서울,2019-02-12 6:00,-3,52,34.8896
108,서울,2019-02-12 7:00,-2.9,55,34.50695
108,서울,2019-02-12 8:00,-2.8,59,33.95952
108,서울,2019-02-12 9:00,-2.3,54,35.48542
108,서울,2019-02-12 10:00,-0.9,48,38.27932
108,서울,2019-02-12 11:00,0.7,41,41.28813
108,서울,2019-02-12 12:00,1.5,36,42.9016
108,서울,2019-02-12 13:00,2.2,32,44.20296
108,서울,2019-02-12 14:00,3,28,45.5576
108,서울,2019-02-12 15:00,3.2,28,45.77504
108,서울,2019-02-12 16:00,3.3,26,46.10442
108,서울,2019-02-12 17:00,2.9,24,45.90604
108,서울,2019-02-12 18:00,1.5,22,44.6957
108,서울,2019-02-12 19:00,0.7,23,43.73739
108,서울,2019-02-12 20:00,0.2,22,43.35956
108,서울,2019-02-12 21:00,-0.2,24,42.65848
108,서울,2019-02-12 22:00,-0.9,26,41.62134
108,서울,2019-02-12 23:00,-1.4,27,40.93078
108,서울,2019-02-13 0:00,-1.9,28,40.23032
108,서울,2019-02-13 1:00,-2.4,28,39.68672
